link,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Sleeve length,Jacket length,Top part material,Filling,Insert material,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zalando.co.uk/missguided-tall-long-sleeve-dress-occasion-wear-stone-mig21c0gw-c11.html,Missguided Tall,LONG SLEEVE DRESS , Jersey dress,Occasion dresses,Â£33.99,stone,--,--,Rib,--,"95% polyester, 5% elastane",--,"Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Backless,Plain,--,MIG21C0GW-C11,Long,"24.0 "" (Size 8)","53.5 "" (Size 8)",Bodycon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/victoria-beckham-cut-out-detail-floorlength-occasion-wear-brownorangeturquoise-v0921c02c-o11.html,Victoria Beckham,CUT OUT DETAIL FLOORLENGTH , Occasion wear,Occasion dresses,"Â£1,215.00",video overlay,--,--,--,--,100% viscose,--,Dry clean only,--,--,--,Zip,Crew neck,Floral,Zip fastening,V0921C02C-O11,Long,"26.5 "" (Size 4)","61.0 "" (Size 4)",Bodycon,"Our model is 5' 10""  tall and is wearing size 4","14.0 "" (Size 4)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/victoria-beckham-cut-out-detail-floorlength-occasion-wear-black-v0921c02s-q11.html,Victoria Beckham,CUT OUT DETAIL FLOORLENGTH , Occasion wear,Occasion dresses,"Â£1,010.00",video overlay,--,--,--,Semi-sheer,100% viscose,--,Dry clean only,--,--,--,Zip,Crew neck,Plain,Zip fastening,V0921C02S-Q11,Long,"25.5 "" (Size 4)","61.0 "" (Size 4)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 4","13.5 "" (Size 4)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/david-koma-cocktail-dress-party-dress-black-d0t21c00y-q11.html,David Koma,Occasion wear,,Occasion dresses,Â£605.00,video overlay,--,--,Rib,--,"75% viscose, 23% nylon, 2% elastane",--,Dry clean only,--,Asymmetrical,--,Hook fasteningÂ ,Backless,Plain,--,D0T21C00Y-Q11,Long,"24.5 "" (Size 10)","63.0 "" (Size 10)",Bodycon,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/david-koma-cocktail-dress-party-dress-black-d0t21c00y-q11.html,David Koma,Occasion wear,,Occasion dresses,Â£605.00,black,--,--,Rib,--,"75% viscose, 23% nylon, 2% elastane",--,Dry clean only,--,Asymmetrical,--,Hook fasteningÂ ,Backless,Plain,--,D0T21C00Y-Q11,Long,"24.5 "" (Size 10)","63.0 "" (Size 10)",Bodycon,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/david-koma-cocktail-dress-party-dress-black-d0t21c00y-q11.html,David Koma,Occasion wear,,Occasion dresses,Â£605.00,orange,--,--,Rib,--,"75% viscose, 23% nylon, 2% elastane",--,Dry clean only,--,Asymmetrical,--,Hook fasteningÂ ,Backless,Plain,--,D0T21C00Y-Q11,Long,"24.5 "" (Size 10)","63.0 "" (Size 10)",Bodycon,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/cmeo-collective-feel-that-way-dress-occasion-wear-nude-cq421c03g-j11.html,CMEO COLLECTIVE,FEEL THAT WAY DRESS , Occasion wear,Occasion dresses,Â£319.99,nude,--,--,Satin,--,"85% polyamide, 15% linen",100% cotton,--,--,Asymmetrical,--,Zip,--,Marl,--,CQ421C03G-J11,Long,"Elbow length, strapless","49.5 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/notes-du-nord-cilla-dress-occasion-wear-emerald-n0p21c00z-m11.html,Notes du Nord,CILLA DRESS , Occasion wear,Occasion dresses,Â£389.99,emerald,--,--,Satin,--,"92% silk, 8% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Backless,Plain,--,N0P21C00Z-M11,Long,Elbow length,"60.0 "" (Size 10)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 10","15.5 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/31-phillip-lim-fluid-flare-bustier-gown-occasion-wear-dark-green-31021c01b-n11.html,3.1 Phillip Lim,FLUID FLARE BUSTIER GOWN , Occasion wear,Occasion dresses,Â£795.00,video overlay,--,--,Satin,--,100% polyester,--,Dry clean only,--,--,--,Zip,Low-cut v-neck,Plain,Rhinestones,31021C01B-N11,Long,Spaghetti straps,"53.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,100% polyester,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-daniella-rose-occasion-wear-snow-white-iv521c02r-a11.html,IVY & OAK BRIDAL,DANIELLA ROSE , Occasion wear,Occasion dresses,Â£469.99,snow white,--,--,Lace,--,"65% cotton, 25% polyamide, 10% polyester",100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Low-cut v-neck,Plain,Slip,IV521C02R-A11,Long,Extra short,"78.5 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/david-koma-occasion-wear-white-d0t21c00x-a11.html,David Koma,Occasion wear,,Occasion dresses,"Â£1,185.00",video overlay,--,--,--,--,"52% acetate, 45% viscose, 3% elastane","97% polyester, 3% elastane",Dry clean only,--,Asymmetrical,--,Zip,--,Plain,"Bust darts, slip",D0T21C00X-A11,Calf-length,"23.5 "" (Size 8)","52.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","13.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/philosophy-di-lorenzo-serafini-occasion-wear-black-phh21c00s-q11.html,Philosophy di Lorenzo Serafini,Occasion wear,,Occasion dresses,Â£710.00,video overlay,--,--,--,--,100% polyester,--,Dry clean only,--,--,--,Zip,Backless,Plain,--,PHH21C00S-Q11,Long,Sleeveless,"53.0 "" (Size 10)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 10","15.5 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/materiel-marble-asymmetrical-dress-occasion-wear-margol-mdh21c00h-a11.html,Materiel,MARBLE ASYMMETRICAL DRESS , Occasion wear,Occasion dresses,Â£699.99,video overlay,--,--,--,Semi-sheer,"66% cupro, 34% viscose",--,Dry clean only,Standing collar,Asymmetrical,--,Zip,--,--,--,MDH21C00H-A11,Long,"Strapless, sleeveless","63.0 "" (Size S)",Slim Fit,"Our model is 5' 9""  tall and is wearing size S","19.5 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/maya-deluxe-v-neck-wrap-skirt-embellished-dress-with-belt-occasion-wear-black-m2z21c09b-q11.html,Maya Deluxe,V NECK WRAP SKIRT EMBELLISHED DRESS WITH BELT , Occasion wear,Occasion dresses,Â£124.99,black,--,--,Tulle,--,100% polyester,100% polyester,Hand wash only,--,--,--,Zip,Low-cut v-neck,--,"Sequins, bow, rhinestones",M2Z21C09B-Q11,Long,Sleeveless,"58.0 "" (Size 8)",Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-macy-occasion-wear-snow-white-iv521c02h-a11.html,IVY & OAK BRIDAL,MACY , Occasion wear,Occasion dresses,Â£599.99,snow white,--,--,Lace,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,"Button row, padded bust, slip",IV521C02H-A11,Long,"23.5 "" (Size 8)","70.5 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","13.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/comeforbreakfast-midi-dress-with-belt-occasion-wear-black-c9j21c000-q11.html,COMEFORBREAKFAST,MIDI DRESS WITH BELT , Occasion wear,Occasion dresses,Â£425.00,black,--,--,--,--,"79% acetate, 21% viscose",--,--,--,--,--,Zip,Backless,Plain,Belt included,C9J21C000-Q11,Long,Sleeveless,"53.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-malia-occasion-wear-snow-white-iv521c02s-a11.html,IVY & OAK BRIDAL,MALIA , Occasion wear,Occasion dresses,Â£279.99,snow white,--,--,--,--,100% polyester,100% polyester,"Dry clean only, do not tumble dry, Do not wash",Standing collar,--,--,Zip,Backless,Plain,Slip,IV521C02S-A11,Long,"22.5 "" (Size 8)","57.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-malea-occasion-wear-snow-white-iv521c02o-a11.html,IVY & OAK BRIDAL,MALEA , Occasion wear,Occasion dresses,Â£654.99,snow white,--,--,--,--,100% viscose,100% polyester,"Do not tumble dry, Do not wash",Standing collar,--,--,Zip,Backless,Plain,Crochet Detailing,IV521C02O-A11,Long,Short,"71.0 "" (Size 8)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 8","13.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/victoria-beckham-cami-floorlength-occasion-wear-black-v0921c02b-q11.html,Victoria Beckham,CAMI FLOORLENGTH , Occasion wear,Occasion dresses,Â£870.00,video overlay,--,--,Satin,--,"71% acetate, 29% viscose",--,Dry clean only,--,--,--,--,Backless,Plain,--,V0921C02B-Q11,Long,Spaghetti straps,"61.5 "" (Size 4)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 4",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/victoria-beckham-cami-floorlength-occasion-wear-black-v0921c02b-q11.html,Victoria Beckham,CAMI FLOORLENGTH , Occasion wear,Occasion dresses,Â£870.00,black,--,--,Satin,--,"71% acetate, 29% viscose",--,Dry clean only,--,--,--,--,Backless,Plain,--,V0921C02B-Q11,Long,Spaghetti straps,"61.5 "" (Size 4)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 4",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/victoria-beckham-cami-floorlength-occasion-wear-black-v0921c02b-q11.html,Victoria Beckham,CAMI FLOORLENGTH , Occasion wear,Occasion dresses,Â£870.00,emerald green,--,--,Satin,--,"71% acetate, 29% viscose",--,Dry clean only,--,--,--,--,Backless,Plain,--,V0921C02B-Q11,Long,Spaghetti straps,"61.5 "" (Size 4)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 4",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-vintage-dress-midi-occasion-wear-snow-white-iv521c023-a11.html,IVY & OAK BRIDAL,VINTAGE DRESS MIDI , Occasion wear,Occasion dresses,Â£279.99,snow white,--,--,Lace,--,"63% cotton, 37% polyamide","65% cotton, 32% polyamide, 3% elastane",Dry clean only,--,--,--,Zip,Crew neck,Plain,"Adjustable straps, slip",IV521C023-A11,Calf-length,"19.5 "" (Size 8)","47.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/christopher-kane-crystal-buckle-gown-occasion-wear-antique-white-c5y21c00c-a11.html,Christopher Kane,CRYSTAL BUCKLE GOWN , Occasion wear,Occasion dresses,"Â£1,295.00",video overlay,--,--,Jersey,Semi-sheer,100% viscose,100% viscose,Dry clean only,--,--,--,Zip,Crew neck,Plain,"Slip, rhinestones",C5Y21C00C-A11,Long,"29.0 "" (Size 10)","67.0 "" (Size 10)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/marchesa-occasion-wear-midnight-m7g21c00r-k11.html,Marchesa,Occasion wear,,Occasion dresses,"Â£5,055.00",video overlay,--,--,Tulle,--,100% polyester,"92% silk, 8% elastane",Dry clean only,--,--,--,Zip,Backless,--,"Flower applique, wired bustier, slip",M7G21C00R-K11,Long,Extra short,"64.0 "" (Size 10)",Bodycon,"Our model is 5' 9""  tall and is wearing size 10","14.5 "" (Size 10)",--,--,--,--,"78% nylon, 22% elastane",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-flared-dress-occasion-wear-snow-white-iv521c00e-a11.html,IVY & OAK BRIDAL,FLARED DRESS , Occasion wear,Occasion dresses,Â£469.99,video overlay,--,--,Lace,--,"75% cotton, 25% nylon","65% cotton, 32% polyamide, 3% elastane",Dry clean only,--,--,--,Zip,Low-cut v-neck,Plain,"Adjustable straps, slip",IV521C00E-A11,Long,"21.5 "" (Size 8)","59.5 "" (Size 8)",Fitted waist,"Our model is 5' 10""  tall and is wearing size 4","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/dondup-abito-occasion-wear-agua-georgette-3dd21c00i-k11.html,Dondup,ABITO , Occasion wear,Occasion dresses,Â£629.99,video overlay,--,--,Chiffon,--,100% viscose,"93% cupro, 7% elastane","Dry clean only, Do not wash",--,--,--,Laces,Low-cut v-neck,Print,"Bust darts, slip",3DD21C00I-K11,Long,Spaghetti straps,"58.5 "" (Size 10)",Loose Fit,"Our model is 5' 10""  tall and is wearing size 10","15.5 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/bite-studios-occasion-silk-dress-occasion-wear-silver-bdm21c005-d11.html,BITE Studios,OCCASION SILK DRESS , Occasion wear,Occasion dresses,"Â£1,250.00",silver,--,--,Satin,--,100% silk,--,"Do not tumble dry, Hand wash only",--,--,--,Zip,Low-cut v-neck,Plain,"Bust darts, slip",BDM21C005-D11,Long,"26.5 "" (Size 8)","54.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-aucubaberry-occasion-wear-snow-white-iv521c027-a11.html,IVY & OAK BRIDAL,AUCUBABERRY , Occasion wear,Occasion dresses,Â£359.99,snow white,--,--,Chiffon,--,"64% acetate, 36% viscose","97% polyester, 3% elastane",Dry clean only,--,--,--,Zip,Backless,Plain,Slip,IV521C027-A11,Long,"23.5 "" (Size 8)","53.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","16.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/roksanda-anaisa-dress-occasion-wear-chartreuse-r9821c020-m11.html,Roksanda,ANAISA DRESS , Occasion wear,Occasion dresses,Â£995.00,video overlay,--,--,--,--,100% cotton,--,"Do not tumble dry, machine wash at 30Â°C",Standing collar,--,--,Zip,--,Plain,--,R9821C020-M11,Long,Sleeveless,"60.0 "" (Size 10)",Loose Fit,"Our model is 5' 10""  tall and is wearing size 10","19.5 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-jolanda-occasion-wear-snow-white-iv521c026-a11.html,IVY & OAK BRIDAL,JOLANDA , Occasion wear,Occasion dresses,Â£279.99,snow white,--,--,--,--,100% viscose,100% viscose,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Crew neck,Plain,"Button row, bust darts, slip, decorative buttons",IV521C026-A11,Calf-length,"25.5 "" (Size 8)","49.0 "" (Size 8)",Regular Fit,--,"13.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-bridal-dress-long-occasion-wear-snow-white-iv521c01u-a11.html,IVY & OAK BRIDAL,BRIDAL DRESS LONG , Occasion wear,Occasion dresses,Â£329.99,video overlay,--,--,Satin,--,100% viscose,100% polyester,Dry clean only,--,--,--,Zip,Backless,Plain,Slip,IV521C01U-A11,Long,Sleeveless,"58.5 "" (Size 8)",--,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/needle-and-thread-floral-daze-v-neck-ankle-gown-occasion-wear-daffodil-nt521c0fh-e11.html,Needle & Thread,FLORAL DAZE V NECK ANKLE GOWN , Occasion wear,Occasion dresses,Â£599.99,video overlay,--,--,Tulle,--,100% polyester,100% polyester,Dry cleanable,--,--,--,Zip,Low-cut v-neck,Plain,"Slip, sequins",NT521C0FH-E11,Long,"24.5 "" (Size 8)","56.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-masha-occasion-wear-pearl-iv521c02l-a11.html,IVY & OAK BRIDAL,MASHA , Occasion wear,Occasion dresses,Â£319.99,pearl,--,--,Chiffon,--,100% viscose,100% polyester,"Do not tumble dry, Hand wash only",Standing collar,--,--,Zip,--,Plain,"Belt included, slip",IV521C02L-A11,Long,Sleeveless,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-white-h3t21c005-a11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,white,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-A11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-white-h3t21c005-a11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,black,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-A11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-white-h3t21c005-a11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,crimson,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-A11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-white-h3t21c005-a11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,dusky pink,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-A11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-white-h3t21c005-a11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,navy,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-A11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-dusky-pink-h3t21c005-j12.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,dusky pink,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-J12,Knee-length,--,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-dusky-pink-h3t21c005-j12.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,black,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-J12,Knee-length,--,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-dusky-pink-h3t21c005-j12.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,crimson,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-J12,Knee-length,--,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-dusky-pink-h3t21c005-j12.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,navy,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-J12,Knee-length,--,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-dusky-pink-h3t21c005-j12.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,powder pink,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-J12,Knee-length,--,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-powder-pink-h3t21c005-j11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£28.50,powder pink,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-J11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
