,Random order,Original order,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Jacket length,Top part material,Filling,Insert material,Sleeves material,Back material,Middle part material,Outer leg length,Licensed characters,Sport
1141,0.85604998,2525,Diane von Furstenberg,DAVID DRESS , Day dress,summer-dresses,335.0,black/white,,,,Semi-sheer,100% viscose,,Dry clean only,,Asymmetrical,,Zip,Low-cut v-neck,Polka dot,,DF221C0C2-Q11,Knee-length,"19.5 "" (Size S)","42.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1142,0.17250211699999998,1571,Thought,SPARTALI ORGANIC TIERED MIDI DRESS , Day dress,summer-dresses,109.99,black/green,,,,,100% cotton,100% cotton,Machine wash at 30°C,Volant collar,,,Laces,V-neck,Floral,"Border, bust darts",T0Z21C01C-L11,Calf-length,"25.0 "" (Size 10)","52.5 "" (Size 10)",Regular Fit,,"15.5 "" (Size 10)",,,,,,,,,,
1143,0.15972951,5679,Vero Moda,VMNELLIE DRESS , Day dress,summer-dresses,24.49,white multi-coloured,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C",,,,,Low-cut v-neck,Print,Bow,VE121C2IC-N11,Short,"26.0 "" (Size S)","36.5 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
1144,0.40326915399999996,1685,Marc O'Polo,DRESS WITH HOOD , Day dress,summer-dresses,116.24,brown,,,Sweat,,"97% cotton, 3% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Hood,,,,,Plain,,MA321C0QN-M11,Knee-length,"25.0 "" (Size S)","35.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
1145,0.7121937309999999,2206,See by ChloÃ©,Day dress,,summer-dresses,240.0,brown,,,Jersey,,"97% cotton, 3% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Plain,,SE321C069-O11,Short,Short,"34.0 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1146,0.333113774,2302,Davida Cashmere,WRAP MIDI DRESS , Day dress,summer-dresses,179.99,sand,,,Rib,,"70% silk, 30% cashmere",,"Machine wash at 30°C, Machine wash on gentle cycle",,,,Laces,Cache-coeur,Plain,,DAP21C004-B11,Calf-length,"25.5 "" (Size S)","48.5 "" (Size S)",Bodycon,,,,,,,,,,,,
1147,0.26632107,6222,IVY & OAK BRIDAL,MASHA , Occasion wear,Occasion dresses,319.99,white,,,Chiffon,,100% viscose,100% polyester,"Do not tumble dry, Hand wash only",Standing collar,,,Zip,,Plain,"Belt included, slip",IV521C02L-A11,Long,Sleeveless,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
1148,0.769904288,3614,Bruuns Bazaar,ITOILE ESTRA DRESS , Day dress,summer-dresses,119.99,brown,,,Tulle,,"90% polyester, 10% elastane",100% polyester,"Machine wash at 40°C, do not tumble dry, Machine wash on gentle cycle",,,,,Crew neck,Print,Slip,BR321C09T-Q11,Calf-length,"27.0 "" (Size 8)","47.5 "" (Size 8)",Regular Fit,,,,,,,,,,,,
1149,0.18038061800000002,6527,Swing,Cocktail dress / Party dress,,Cocktail Dresses,164.99,dark green,,,,,100% polyester,"92% polyester, 8% elastane","Hand wash only, Dry cleanable",,,,Zip,Crew neck,Plain,"Bust darts, slip",SG721C0K0-M11,Calf-length,Short,"45.5 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10","15.5 "" (Size 10)",,,,,,,,,,
1150,0.285557974,3808,Gestuz,MELBAGZ LONG DRESS , Day dress,summer-dresses,129.99,green,,,,,100% polyester,,,,,,Zip,,Plain,"Zip fastening, shoulder pads, bust darts",GE221C0B3-M11,Calf-length,Elbow length,"49.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","15.0 "" (Size 8)",,,,,,,,,,
1151,0.07261759200000001,346,Anna Field,Jersey dress,,summer-dresses,22.99,black,,,Jersey,,"95% modal, 5% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Plain,Elasticated waist,AN621C1O2-Q11,Knee-length,Short,"36.0 "" (Size M)",Regular Fit,,,,,,,,,,,,
1152,0.680956818,6725,Minimum,KULIANA , Cocktail dress / Party dress,Cocktail Dresses,94.99,pastel green,,,,,"78% polyester, 22% nylon",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Crew neck,Marl,,MI421C0BZ-M11,Short,"22.5 "" (Size 8)","36.0 "" (Size 8)",Loose Fit,,"13.0 "" (Size 8)",,,,,,,,,,
1153,0.5064471620000001,3350,Polo Ralph Lauren,Ribbed Midi Dress , Day dress,summer-dresses,174.99,brown,,,Rib,Semi-sheer,100% cotton,,Machine wash at 30°C,,,,Button,Low-cut v-neck,Plain,,PO221C09U-O11,Calf-length,"27.0 "" (Size S)","49.0 "" (Size S)",Bodycon,,,,,,,,,,,,
1154,0.697384893,6662,WAL G.,TILULA SEQUIN DRESS , Cocktail dress / Party dress,Cocktail Dresses,41.99,black,,,Jersey,,"95% polyester, 5% elastane","95% polyester, 5% elastane","Do not tumble dry, machine wash at 30°C",,,,Zip,Low-cut v-neck,Plain,"Padded bust, sequins, slip",WG021C0RL-Q11,Knee-length,Sleeveless,"43.5 "" (Size 10)",Bodycon,"Our model is 5' 9""  tall and is wearing size 10",,,,,,,,,,,
1155,0.45710472,7508,Glamorous,CARE MINI DRESSES WITH PUFF SHORT SLEEVES , Day dress,Cocktail Dresses,38.99,white,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C",,,,Zip,Low-cut v-neck,Floral,Bow,GL921C0OY-C11,Extra short,Short,"33.0 "" (Size 8)",,"Our model is 5' 11""  tall and is wearing size 8",,,,,,,,,,,
1156,0.600386312,758,GAP,HOODIE  , Day dress,summer-dresses,54.99,black,,,Sweat,,"77% cotton, 23% polyester",,"Machine wash at 30°C, Machine wash on gentle cycle",Hood,,,,,Plain,"Inseam pockets, elasticated waist, embroidery",GP021C0KI-Q11,Short,"24.5 "" (Size S)","34.0 "" (Size S)",Loose Fit,,,,,,,,,,,,
1157,0.9721888959999999,2146,By Malina,JULIETTE DRESS , Day dress,summer-dresses,339.99,pastel yellow,,,,,"63% linen, 37% silk",100% viscose,"Do not tumble dry, Do not wash",,,,Belt,Cache-coeur,Floral,Slip,BYC21C037-T11,Short,"22.5 "" (Size 8)","33.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","14.5 "" (Size 8)",,,,,,,,,,
1158,0.977225151,3928,s.Oliver,Day dress,,summer-dresses,59.99,sand,,,Sweat,,"75% cotton, 25% polyester",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Hood,,,,,Plain,Inseam pockets,SO221C14D-B11,Short,"22.0 "" (Size S)","39.5 "" (Size S)",Loose Fit,,,,,,,,,,,,
1159,0.59800776,2714,Guess,AMIRA DRESS , Day dress,summer-dresses,109.99,black,,,Faux leather,,100% viscose,100% viscose,"Do not tumble dry, Do not wash",,,,Zip,Backless,Animal print,Slip,GU121C11L-Q11,Short,Sleeveless,"38.0 "" (Size S)",Bodycon,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
1160,0.480439212,3417,ANDIATA,SINNA DRESS , Day dress,summer-dresses,289.99,brown,,,,,100% linen,,"Machine wash at 40°C, do not tumble dry",Turn-down collar,,,Button,,Plain,"Belt included, inseam pockets",A4L21C006-O11,Long,Elbow length,"49.0 "" (Size 8)",Loose Fit,,"14.5 "" (Size 8)",,,,,,,,,,
1161,0.787564224,4268,Lily & Lionel,RINA DRESS , Day dress,summer-dresses,249.99,black,,,,,100% viscose,100% modal,Hand wash only,,,,Laces,Low-cut v-neck,Floral,Slip,L2T21C01H-Q11,Calf-length,"23.5 "" (Size 10)","49.0 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10","17.0 "" (Size 10)",,,,,,,,,,
1162,0.019624772,1410,Superdry,BEACH CAMI , Day dress,summer-dresses,31.49,black multi-coloured,,,,,100% viscose,,,,,Side pockets,,Crew neck,Floral,,SU221C0OE-K11,Short,Spaghetti straps,,Loose Fit,,,,,,,,,,,,
1163,0.37744256600000003,2721,Stella Nova,LOAN , Day dress,summer-dresses,259.99,brown,,,,,100% cotton,,,Standing collar,,,Button,,Floral,,SV521C02T-I11,Calf-length,"25.5 "" (Size 10)","49.5 "" (Size 10)",Loose Fit,"Our model is 5' 9""  tall and is wearing size 10","14.0 "" (Size 10)",,,,,,,,,,
1164,0.767114003,7059,Part Two,HAWRAS , Cocktail dress / Party dress,Cocktail Dresses,99.99,brown,,,Satin,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Low-cut v-neck,Plain,,P2121C0CJ-B11,Knee-length,"19.5 "" (Size 8)","37.0 "" (Size 8)",Loose Fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
1165,0.158559698,4034,BOSS,DONNARA , Day dress,summer-dresses,349.0,brown,,,Satin,,"96% cotton, 4% elastane",,,,,,Belt,V-neck,Plain,Inseam pockets,BB121C0EF-B11,Knee-length,Short,,Regular Fit,,,,,,,,,,,,
1166,0.681988565,3592,Superdry,VINTAGE , Day dress,summer-dresses,54.99,red,,,Sweat,,"56% cotton, 44% polyester",,"Do not tumble dry, Do not bleach",Hood,,,,,Marl,Inseam pockets,SU221C0P2-H11,Short,Long,,Loose Fit,,,,,,,,,,,,
1167,0.606442487,5932,Trendyol,Day dress,,summer-dresses,30.99,multi-coloured,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Low-cut v-neck,Floral,Bust darts,TRU21C05J-T11,Knee-length,Short,"35.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
1168,0.066777004,4640,Mango,IVANKA , Day dress,summer-dresses,29.99,black/white,,,,,"97% polyester, 3% elastane",,"Do not tumble dry, machine wash at 30°C",,,,Button,Crew neck,Floral,,M9121C5L3-A11,Extra short,Extra long,,Regular Fit,,,,,,,,,,,,
1169,0.7680649409999999,5352,Superdry,Day dress,,summer-dresses,30.0,burnt orange,,,,,100% viscose,100% viscose,"Do not bleach, do not tumble dry",,,,Button,Crew neck,Floral,Slip,SU221C0PC-G11,Knee-length,Short,,Slim Fit,,,,,,,,,,,,
1170,0.8692584520000001,5860,Mos Mosh,SHEA ZEBRA DRESS , Day dress,summer-dresses,119.99,gold,,,Satin,,100% viscose,100% polyester,,,,,,Low-cut v-neck,Animal print,Belt included,MX921C01H-B11,Knee-length,Sleeveless,"42.5 "" (Size S)",Regular Fit,,"14.5 "" (Size S)",,,,,,,,,,
1171,0.305234086,4158,byTiMo,BUBBLE WRAP DRESS , Day dress,summer-dresses,234.99,pink,,,Chiffon,,"94% polyester, 6% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Laces,Cache-coeur,Plain,,BYH21C02K-J11,Short,"20.5 "" (Size S)","33.0 "" (Size S)",Regular Fit,,"13.5 "" (Size S)",,,,,,,,,,
1172,0.9131386999999999,2519,ONLY,ONLPEMA HANNOVER DRESS , Day dress,summer-dresses,30.99,denim,,,,,100% lyocell,,"Do not tumble dry, machine wash at 30°C",Turn-down collar,,,Button,,,Belt included,ON321C2NZ-K11,Calf-length,Short,"43.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","17.0 "" (Size S)",,,,,,,,,,
1173,0.213137515,6172,David Koma,Occasion wear,,Occasion dresses,,black,,,Lace,,"52% acetate, 45% viscose, 3% elastane","96% acetate, 4% lyocell",Dry clean only,,Asymmetrical,,Zip,Low-cut v-neck,Plain,Slip,D0T21C00Z-Q11,Calf-length,Spaghetti straps,"54.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",,,,,"98% cotton, 2% viscose",,,,,,
1174,0.7628072659999999,3266,Diane von Furstenberg,VIVETTE DRESS , Day dress,summer-dresses,350.0,black multi-coloured,,,,Semi-sheer,100% nylon,,Dry clean only,,,,,Cache-coeur,Polka dot,,DF221C0B2-J11,Short,"23.5 "" (Size S)","35.0 "" (Size S)",Slim Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
1175,0.506564679,3932,ONLY Carmakoma,CARAPRIL WRAP DRESS , Day dress,summer-dresses,21.99,black,,,Jersey,,100% cotton,,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",,,,Laces,Cache-coeur,Plain,,ONA21C0H1-Q11,Short,Short,"41.5 "" (Size S-14/16)",Regular Fit,,,,,,,,,,,,
1176,0.248632296,7159,Patrizia Pepe,ABITO DRESS , Cocktail dress / Party dress,Cocktail Dresses,344.99,black,,,Chiffon,,"95% viscose, 5% metal",100% polyester,"Do not tumble dry, Hand wash only",Standing collar,,,Drawstring fastening,Low-cut v-neck,,Slip,P1421C0IN-Q11,Short,"24.5 "" (Size 10)","35.5 "" (Size 10)",Regular Fit,,"14.0 "" (Size 10)",,,,,,,,,,
1177,0.717058084,3201,Massimo Dutti,Day dress,,summer-dresses,169.0,army green,,,,,"90% silk, 10% elastane","90% silk, 10% elastane",,,,,,Low-cut v-neck,Plain,Slip,M3I21C0GZ-M11,Calf-length,Long,"48.5 "" (Size M)",Regular Fit,,,,,,,,,,,,
1178,0.196008495,4470,SUMMERY Copenhagen,DRESS , Day dress,summer-dresses,164.99,pastel blue,,,,,100% cotton,,"Do not tumble dry, machine wash at 30°C",,,,,Crew neck,,Bust darts,CEC21C03S-K12,Short,"24.0 "" (Size S)","34.5 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
1179,0.87286162,7465,2nd Day,ATOMIC HOLLYWOOD GLAM , Cocktail dress / Party dress,Cocktail Dresses,209.99,black,,,,,100% polyester,"97% polyester, 3% elastane",Dry clean only,,,,Zip,Backless,Plain,Sequins,S3821C060-Q11,Calf-length,Short,"46.0 "" (Size 8)",Slim Fit,"Our model is 5' 11""  tall and is wearing size 8",,,,,,,,,,,
1180,0.076430298,6391,Needle & Thread,ARApastel greenA GOWN , Occasion wear,Occasion dresses,434.99,pastel pink,,,Tulle,,100% polyester,100% polyester,Dry cleanable,,,,Zip,Low-cut v-neck,Floral,"Slip, border, embroidery",NT521C0FZ-J11,Long,Elbow length,"58.5 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",,,,,,,,,,,
1181,0.321025353,3285,Lauren Ralph Lauren Petite,HAKAN DAY DRESS , Day dress,summer-dresses,159.99,red,,,,,"97% cotton, 3% elastane",,"Machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,Button,,Plain,"Inseam pockets, bow, covered fastener",LAR21C042-J11,Calf-length,Short,"42.5 "" (Size 10)",Regular Fit,,"14.5 "" (Size 10)",,,,,,,,,,
1182,0.558743124,1615,ONLY,ONLNOELLE LIFE V,NECK DRESS ,summer-dresses,30.99,black/green,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur",,,,Button,Low-cut v-neck,Print,,ON321C2PM-M11,Extra short,Elbow length,"34.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","13.0 "" (Size S)",,,,,,,,,,
1183,0.325694834,3527,See by ChloÃ©,Day dress,,summer-dresses,280.0,blue,"55% cotton, 45% viscose",,Jersey,,100% cotton,,"Do not tumble dry, machine wash at 30°C",,,,,Crew neck,Floral,,SE321C06G-K11,Calf-length,Short,"45.5 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
1184,0.11823753699999999,1179,Esprit Collection,CRINK , Day dress,summer-dresses,79.99,dusty pink,,,Chiffon,,100% polyester,100% polyester,"Machine wash at 40°C, do not tumble dry, Machine wash on gentle cycle",Standing collar,,,,,Floral,Slip,ES421C1JG-O11,Knee-length,"25.0 "" (Size 10)","39.0 "" (Size 10)",Loose Fit,"Our model is 5' 9""  tall and is wearing size 10","18.0 "" (Size 10)",,,,,,,,,,
1185,0.8440935009999999,1353,Desigual,VEST MY MICKEY , Day dress,summer-dresses,84.99,black,,,Jersey,,100% cotton,,"Machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Print,,DE121C0Z4-Q11,Short,Short,"35.5 "" (Size M)",Regular Fit,"Our model is 5' 10""  tall and is wearing size M",,,,,,,,,,Disney,
1186,0.299627451,2772,Esprit,DRESSES LIGHT , Day dress,summer-dresses,69.99,red,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C",,,,Button,Crew neck,Floral,,ES121C227-A11,Calf-length,"19.5 "" (Size 10)","48.5 "" (Size 10)",Loose Fit,,"15.5 "" (Size 10)",,,,,,,,,,
1187,0.48969927799999996,7410,BCBGMAXAZRIA,DRESS , Cocktail dress / Party dress,Cocktail Dresses,139.99,electric blue,,,,,"97% cotton, 3% elastane","88% polyester, 12% elastane",Hand wash only,Volant collar,,,Zip,,Plain,"Belt included, slip",MX121C07T-K11,Short,Extra short,,Regular Fit,,,,,,,,,,,,
1188,0.593997353,246,Pieces,Day dress,,summer-dresses,17.59,burnt orange,,,Jersey,,"95% viscose, 5% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Plain,Inseam pockets,PE321C0TZ-G11,Short,Short,"35.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
1189,0.968132544,4003,Noisy May Tall,NMHELENE DRESS , Day dress,summer-dresses,30.99,army green,,,Sweat,,"65% polyester, 35% cotton",,"Do not tumble dry, machine wash at 30°C",Hood,,,,,Plain,Zip fastening,NOB21C01W-N12,Calf-length,"25.0 "" (Size 10)","44.0 "" (Size 10)",Regular Fit,,,,,,,,,,,,
1190,0.530856617,3252,Scotch & Soda,DRESS , Day dress,summer-dresses,129.99,blue,,,,,100% linen,,Machine wash at 30°C,,,,Button,Low-cut v-neck,Striped,,SC321C07Y-T11,Short,Short,"34.0 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S","17.5 "" (Size S)",,,,,,,,,,
1191,0.777364908,4337,Marimekko,ILOLLE SOLID , Day dress,summer-dresses,239.99,pastel blue,,,,,100% cotton,,"Machine wash at 40°C, do not tumble dry",Shirt collar,,,Button,,Plain,"Covered fastener, inseam pockets",M4K21C04X-K11,Calf-length,"22.5 "" (Size 10)","42.5 "" (Size 10)",Loose Fit,,"14.0 "" (Size 10)",,,,,,,,,,
1192,0.771674085,5632,NA-KD,PAMELA REIF x NA,KD ,summer-dresses,48.99,black,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Cache-coeur,Plain,Slip,NAA21C0PO-Q11,Short,"25.0 "" (Size 8)","32.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","15.5 "" (Size 8)",,,,,,,,,,
1193,0.467983445,7428,Roksanda,SONALI DRESS , Cocktail dress / Party dress,Cocktail Dresses,,bordeaux,,,,,100% silk,"73% acetate, 27% silk",Dry clean only,Shawl collar,,,,V-neck,,"Bust darts, slip",R9821C01A-G11,Calf-length,"27.5 "" (Size 10)","51.0 "" (Size 10)",Slim Fit,,"13.5 "" (Size 10)",,,,,,,"60% acetate, 40% polyester",,,
1194,0.408340363,1380,Vero Moda,VMNATASHA DRESS , Day dress,summer-dresses,34.99,bordeaux,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Crew neck,Floral,Slip,VE121C3BY-J11,Short,Short,"37.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
1195,0.261976948,7440,kate spade new york,TAXI , Cocktail dress / Party dress,Cocktail Dresses,249.99,brown,,,,,"57% viscose, 38% polyester, 5% metal",100% polyester,Dry clean only,,,,Zip,Crew neck,Animal print,Slip,K0521C02P-Q11,Short,Elbow length,"34.5 "" (Size 10)",Loose Fit,"Our model is 5' 10""  tall and is wearing size 10","14.5 "" (Size 10)",,,,,,,,,,
1196,0.8146125590000001,2394,IN THE STYLE,STACEY SOLOMON RECYCLED BLEND POLKADOT MIDI DRESS , Day dress,summer-dresses,43.99,sand,,,,,100% polyester,,Machine wash at 40°C,,,,Zip,Crew neck,Polka dot,Bust darts,I0421C01O-C11,Calf-length,"25.5 "" (Size 8)","47.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",,,,,,,,,,
1197,0.7119691020000001,2821,Minimum,BINDINE , Day dress,summer-dresses,109.99,navy,,,,,"93% viscose, 7% polyester",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,Button,,Plain,,MI421C0BI-K11,Calf-length,"24.0 "" (Size 8)","52.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",,,,,,,,,,
1198,0.8470937159999999,6914,Monki,Cocktail dress / Party dress,,Cocktail Dresses,22.0,electric blue,,,Satin,,"97% polyester, 3% elastane",,"Machine wash at 40°C, do not tumble dry",,,,,Backless,Print,,MOQ21C0BR-K11,Short,"Sleeveless, spaghetti straps","30.0 "" (Size 10)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 10","15.0 "" (Size 10)",,,,,,,,,,
1199,0.24798695199999998,4071,Armani Exchange,DRESS FRENCH TERRY , Day dress,summer-dresses,164.99,white,,,Sweat,,"60% cotton, 40% polyester",,"Do not tumble dry, machine wash at 30°C",Hood,,,,,Plain,Elasticated waist,ARC21C034-A11,Knee-length,"26.5 "" (Size M)","35.5 "" (Size M)",Regular Fit,,,,,,,,,,,,
1200,0.5181044579999999,7314,Jarlo,Cocktail dress / Party dress,,Cocktail Dresses,139.99,black,,,,,"97% polyester, 3% elastane","98% polyester, 2% elastane","Do not tumble dry, Do not wash",,,,Zip,Crew neck,Plain,"Bust darts, slip",J3121C07V-Q11,Calf-length,Elbow length,"42.0 "" (Size 8)",Slim Fit,,"13.0 "" (Size 8)",,,,,,,,,,
1201,0.024619961,2637,Calvin Klein,REFIBRA RACER DRESS , Day dress,summer-dresses,152.99,white,,,,,100% lyocell,100% viscose,"Machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,Plain,"Bust darts, slip",6CA21C05P-A11,Long,Sleeveless,"53.0 "" (Size 10)",Regular Fit,,"14.0 "" (Size 10)",,,,,,,,,,
1202,0.8628620659999999,4363,SUMMERY Copenhagen,ROSE DRESS , Day dress,summer-dresses,229.99,blue,,,,,100% cotton,,,,,,,Scoop neck,,"Belt included, adjustable straps",CEC21C03X-K11,Long,Spaghetti straps,"52.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
1203,0.018315952,7278,Jarlo,Cocktail dress / Party dress,,Cocktail Dresses,139.99,white,,,,,"95% polyester, 5% elastane","98% polyester, 2% elastane","Do not tumble dry, Do not wash",,,,Zip,,Plain,"Padded bust, slip, wired bustier",J3121C07Q-A11,Calf-length,Strapless,"39.5 "" (Size 8)",Slim Fit,,,,,,,,,,,,
1204,0.9437217379999999,2247,MAX&Co.,GAIA , Day dress,summer-dresses,184.99,pastel blue,,Yes,,,100% cotton,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,Marl,,MQ921C0BG-K11,Extra short,Short,"34.5 "" (Size 8)",Loose Fit,"Our model is 5' 10""  tall and is wearing size 8","13.5 "" (Size 8)",,,,,,,,,,
1205,0.558519094,6823,By Malina,EMIE DRESS , Cocktail dress / Party dress,Cocktail Dresses,359.99,pastel pink,,,Tulle,,100% polyester,100% polyester,"Do not tumble dry, Do not wash",,,,,Square neck,Floral,Slip,BYC21C03D-T11,Long,Long,"55.0 "" (Size 8)",Loose Fit,"Our model is 5' 9""  tall and is wearing size 8",,,,,,,,,,,
1206,0.7761235320000001,2871,adidas Originals,Day dress,,summer-dresses,42.95,black,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C, Do not iron",,,,,Crew neck,Striped,Elasticated waist,AD121C088-C11,Short,Short,,Regular Fit,,,,,,,,,,,,
1207,0.453551909,1314,Vero Moda,VMIDDA  , Day dress,summer-dresses,29.74,off-white,,,,Semi-sheer,"83% viscose, 17% polyamide",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,Laces,Low-cut v-neck,Plain,Border,VE121C38Q-B11,Short,"25.0 "" (Size S)","34.5 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
1208,0.696414577,1840,EDITED,JONI DRESS , Day dress,summer-dresses,79.99,black,,,,,"88% viscose, 12% polyamide",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Peter Pan collar,,,Zip,,Floral,,EDD21C0JF-Q11,Calf-length,"25.0 "" (Size 10)","51.0 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10","14.0 "" (Size 10)",,,,,,,,,,
